dist;lat_smoothed;lon_smoothed;height_smoothed
1.536712258;46.636344406666666;6.649799956666667;640.8333333333334
1.544589791;46.63633678333333;6.649705972;641.5
1.549067552;46.63636739;6.649725768333333;641.8666666666667
1.558246537;46.63640624333333;6.649854160666667;641.0333333333333
1.576500631;46.63644791666667;6.650054490333333;639.1
1.589015728;46.636472489999996;6.650209334;637.5
1.59836466;46.63645176666666;6.650311981000001;634.4000000000001
1.610339622;46.63636036666667;6.650370294999999;633.2333333333335
1.625420157;46.63626858666667;6.650494970666667;633.7666666666667
1.637917126;46.63619014;6.650614205666667;633.9333333333333
1.647164711;46.63612368333333;6.650675720333333;631.0666666666666
1.653824952;46.63608803666667;6.6507107303333335;631.5666666666666
1.662318054;46.63615468999999;6.650752868666667;633.5333333333333
1.676069575;46.63625758999999;6.650863273333333;632.8666666666667
1.705461474;46.63630754;6.651223935;634.3333333333334
1.742509783;46.63631473;6.651665819666666;636.5333333333333
1.761481311;46.63631275666666;6.651902776;636.2333333333333
1.779734773;46.636156916666664;6.651958657666667;634.7666666666668
1.803835537;46.63598332;6.652060533333334;635.0333333333333
1.812739914;46.63590119333333;6.652132958666666;636.2666666666668
1.836526892;46.63572137333333;6.652231175333334;637.7333333333335
1.858304215;46.63554267333333;6.652304633;637.6333333333333
1.865381458;46.635474406666674;6.652291008;637.1
1.869306836;46.63544335666666;6.652310014666667;636.4666666666666
1.873946024;46.63540509;6.652340188;633.4666666666667
1.881582565;46.635344589999995;6.652338635666666;631.6
1.887263797;46.63530066333334;6.652296539999999;631.5
1.895691632;46.63530900999999;6.6521970753333335;628.3333333333334
1.912104353;46.635395046666666;6.652054866333333;625.2333333333332
1.924038393;46.635477673333334;6.651942322666666;624.7
1.930261718;46.63552678666667;6.651911990666666;625.0
1.934776501;46.635526993333336;6.651941228333333;625.6999999999999
1.939160301;46.635502153333334;6.651971581000001;626.6999999999999
1.943597212;46.63553191333333;6.651981268666667;627.4333333333334
1.950283974;46.635582873333334;6.651956533333333;626.4666666666667
1.955487897;46.635638186666675;6.651889372666667;625.5666666666667
1.971680668;46.63573668;6.651830954;626.1
1.976856298;46.63576303666667;6.651796455;625.0
1.983497114;46.63573;6.651723835333333;623.8666666666667
2.002439837;46.635753273333336;6.651542428;623.8666666666667
2.012743942;46.635792073333334;6.651402781000001;623.8
2.022320187;46.63580645333334;6.651242121666667;623.2333333333332
2.041598528;46.635828409999995;6.651019496333333;622.9000000000001
2.052838297;46.635857726666664;6.650890108666666;623.6
2.061811454;46.63587374333333;6.650779284666666;624.4333333333334
2.073384143;46.63586656333334;6.650637684;625.4333333333334
2.081093257;46.63585254;6.650534041999999;625.1
2.085382058;46.63585603000001;6.650479258333334;625.8333333333334
2.089600739;46.63588772;6.6504771106666665;626.5
2.097403872;46.63593018;6.650539285000001;627.0
2.103144099;46.63597282666666;6.650545409666667;628.0
2.107605328;46.63600775;6.650517158333333;629.9666666666667
2.112540928;46.63604573;6.650519977333334;630.7666666666668
2.116054963;46.63606671;6.650491929;630.8000000000001
2.123327792;46.63603487666666;6.650444409333333;630.6
2.129959682;46.63601022666666;6.650390036666667;632.8333333333334
2.136897179;46.636032306666664;6.650297118;634.1666666666666
2.147501867;46.63603975;6.650178546333334;634.3333333333334
2.155170391;46.63601843666667;6.650084387;634.7
2.160183529;46.63599344666667;6.650018398;634.2666666666668
2.165936745;46.63596702333333;6.64996855;633.7
2.170335385;46.635936403333325;6.649984367666668;633.0333333333333
2.173936302;46.63590198;6.649983182;630.9
2.183108064;46.635842833333335;6.649963424;628.5
2.188096576;46.63581237666667;6.650002669666667;627.1999999999999
2.192248288;46.63578507;6.650030248;625.4
2.197704546;46.63573677;6.649991029;623.7
2.209592296;46.63570535;6.649873213333334;623.4333333333333
2.219350086;46.63573070333333;6.649731137666667;623.9666666666666
2.23349407;46.63575182333333;6.649574878;624.3333333333334
2.244078044;46.63574679333333;6.649445242333333;622.4666666666667
2.259507889;46.63566186;6.649337020333334;621.0666666666667
2.27144796;46.63554643333333;6.649364015666667;620.8000000000001
2.294492775;46.63540318333333;6.649502572;620.8666666666667
2.325579981;46.63541073000001;6.649883339;621.0333333333333
2.364598883;46.63549130333333;6.650368004666667;621.3333333333334
2.40598936;46.63549132666666;6.650893210333334;622.4333333333333
2.448464579;46.63538089333333;6.651390413000001;623.8333333333334
2.491971885;46.63508598000001;6.651759846666667;624.1333333333333
2.532574316;46.634837250000004;6.652086992666667;622.8666666666667
2.544628055;46.63477944666666;6.652241909;622.3666666666667
2.556581938;46.63471188333333;6.65232949;623.8666666666667
2.564518446;46.63462446;6.652346509333333;625.1333333333333
2.576057323;46.634512220000005;6.652321529333332;625.5
2.601410579;46.63433552;6.652273497333334;625.8000000000001
2.624284635;46.634156056666676;6.652200385666667;626.3666666666667
2.630668412;46.63406953;6.652141478333334;628.4666666666667
2.641511415;46.63399647;6.652032332;633.1333333333333
2.660604887;46.63390327333334;6.651858627666667;636.6333333333333
2.67370643;46.633885236666664;6.651713446333333;637.4333333333334
2.685226209;46.63397586666667;6.651609599666667;640.6
2.704018317;46.634095089999995;6.651486777;643.3666666666667
2.712549672;46.63414274666667;6.651395737666667;644.5
2.722577749;46.63416906333333;6.651280643333333;645.8333333333334
2.729747771;46.63421162;6.651199795666666;647.5999999999999
2.735364801;46.63424416;6.651145149333334;649.5666666666667
2.741254191;46.63428445666667;6.651090769333333;650.4
2.750899924;46.63431351333333;6.651035614;651.0
2.764174604;46.63421791666667;6.650971222333333;651.0666666666667
2.781071309;46.63408901666666;6.650870954666666;651.2666666666668
2.792202391;46.63402410333333;6.650744822;652.2333333333332
2.804275132;46.63395843;6.650612138;652.6666666666666
2.824253662;46.63386714666667;6.650407669;652.4666666666667
2.84842975;46.63382320333333;6.650111980333333;652.6
2.869241361;46.63381944;6.649830134666668;652.7333333333335
2.895286619;46.633924089999994;6.649579317;652.3666666666667
2.917166497;46.63410377333333;6.649610801666667;651.7333333333333
2.960432991;46.63438317;6.649870624333334;651.0
2.976690592;46.63452934;6.650003251666667;650.1333333333333
2.980510389;46.63456535;6.650021089333333;649.9
2.983392166;46.63457438333333;6.64998347;650.0999999999999
2.990398701;46.63457607;6.649891601333333;650.1333333333333
3.002312598;46.634573473333326;6.649740940333333;650.0
3.017495958;46.63460093333333;6.649530234666667;649.4333333333333
3.04651053;46.63472402;6.649182799666666;648.0
3.080795482;46.634842889999994;6.648823804333333;647.1333333333333
3.097678515;46.634942196666664;6.648622166333333;646.6
3.122524643;46.635081140000004;6.6484019530000005;645.9666666666667
3.139950763;46.63518794666667;6.648239190666668;645.8333333333334
3.156248207;46.6353139;6.648082145333333;645.8666666666667
3.185992577;46.63551302333334;6.647900784333333;644.1666666666666
3.206024402;46.63569556000001;6.6477670873333325;643.2
3.240580261;46.63594637333333;6.647518986000001;642.9
3.281029079;46.636157579999995;6.6470519690000005;642.0333333333333
3.325553553;46.63634385;6.646582877666667;638.1999999999999
3.355720066;46.636503479999995;6.646311177666667;636.3333333333334
3.367549526;46.63659096;6.6461554393333335;636.8666666666667
3.387167967;46.636652336666664;6.645939914333333;637.5
3.40663995;46.63675354;6.645751732333333;637.2666666666667
3.431583787;46.636855993333334;6.645520793999999;638.0
3.456869206;46.63702977666666;6.6451875849999995;638.3666666666667
3.496626766;46.637266610000005;6.644915493666666;637.5
3.509568519;46.63737206333334;6.644817598666666;636.9666666666666
3.531077814;46.63751390666667;6.644569580333333;632.7333333333335
3.572302847;46.63769620333333;6.644235864333332;631.3333333333334
3.580761907;46.637704943333326;6.6441198933333325;633.2666666666668
3.58755683;46.63764056;6.644144085333333;634.6999999999999
3.604265279;46.63750977666666;6.644348454;636.3666666666667
3.651290721;46.63727724666666;6.644736892666667;638.1666666666666
3.690404161;46.636997013333335;6.644950206;639.6
3.720818927;46.63666006;6.644806709333333;639.5666666666667
3.797177008;46.636029089999994;6.6443447676666665;638.8000000000001
3.902486947;46.63534672;6.643880968;638.1
3.913689122;46.63518484666667;6.643701161999999;637.5666666666667
3.923152751;46.63518341;6.643569226333334;636.6666666666666
3.940785657;46.63531059666667;6.643229770333334;633.9000000000001
4.055773309;46.63587164999999;6.642123648333333;628.2333333333332
4.207965514;46.63661313666666;6.640695814;624.6333333333333
4.275464978;46.637060686666665;6.639956848;625.1666666666666
4.308300616;46.63737725333334;6.639807451999999;626.1666666666666
4.359490394;46.63780804666666;6.639891797;625.4333333333334
4.425254909;46.63838835666667;6.640234110666666;624.4666666666666
4.501277212;46.638933933333334;6.640631679666666;623.8666666666667
4.527378672;46.639167506666666;6.6407241993333335;623.1999999999999
4.550186742;46.63933271;6.640862720666667;622.2666666666668
4.569783905;46.63941469333334;6.641064707666666;621.7
